ticker,EPS,PER,BPS,PBR,DPS,DIV
051915,0,0.0,0,0.0,2050,0.49
079550,145,263.0,28817,1.32,600,1.57
006260,912,72.4,98330,0.67,1450,2.2
010120,3542,16.84,45353,1.32,1200,2.01
000680,0,0.0,6590,0.41,0,0.0
229640,523,14.42,4591,1.64,180,2.39
023150,0,0.0,7785,1.04,350,4.31
035420,4006,95.0,35223,10.8,376,0.1
181710,656,105.94,80696,0.86,0,0.0
005940,1585,7.16,17934,0.63,500,4.41
005945,0,0.0,0,0.0,550,6.19
034310,771,22.5,18100,0.96,230,1.33
008260,224,15.92,3877,0.92,50,1.4
004250,343,12.14,6745,0.62,100,2.4
004255,0,0.0,0,0.0,105,4.38
010060,0,0.0,110515,1.13,0,0.0
005490,22823,13.19,510076,0.59,10000,3.32
010950,561,152.4,55715,1.53,200,0.23
010955,0,0.0,0,0.0,225,0.46
034120,1114,19.94,31799,0.7,150,0.68
101060,0,0.0,4162,0.47,0,0.0
005090,0,0.0,56341,0.68,1000,2.61
004060,48,14.67,1012,0.7,0,0.0
001380,17,158.9,2893,0.93,0,0.0
002360,0,0.0,876,1.06,0,0.0
009160,157,21.16,6743,0.49,60,1.81
123700,438,9.29,10621,0.38,125,3.07
025530,363,9.64,10066,0.35,175,5.0
034730,12917,19.94,235255,1.09,5000,1.94
011790,1686,67.6,41542,2.74,1000,0.88
018670,17794,5.15,180030,0.51,3000,3.28
001740,0,0.0,8713,0.64,120,2.15
001745,0,0.0,0,0.0,145,0.12
006120,8846,7.12,82498,0.76,700,1.11
006125,0,0.0,0,0.0,750,1.4
210980,2365,14.99,19032,1.86,600,1.69
068400,740,15.14,9639,1.16,0,0.0
326030,0,0.0,0,0.0,0,0.0
03473K,0,0.0,0,0.0,5050,2.04
096770,0,0.0,186398,1.3,3000,1.24
096775,0,0.0,0,0.0,3050,1.77
001510,67,13.16,1197,0.74,10,1.13
001515,0,0.0,0,0.0,15,0.3
285130,802,378.5,54214,5.6,450,0.15
28513K,0,0.0,0,0.0,500,0.31
017670,12144,21.0,284310,0.9,10000,3.92
000660,2943,47.56,65836,2.13,1000,0.71
064960,181,358.0,50329,1.29,1400,2.16
100840,2148,7.59,32631,0.5,800,4.91
003570,622,11.99,18558,0.4,300,4.02
036530,4072,4.52,46992,0.39,500,2.72
005610,2492,29.38,37411,1.96,1104,1.51
011810,0,0.0,2864,1.98,0,0.0
077970,737,9.29,8586,0.8,0,0.0
071970,0,0.0,4813,0.72,0,0.0
084870,0,0.0,5163,0.33,0,0.0
002710,225,20.64,4962,0.94,30,0.65
024070,70,50.62,7697,0.46,50,1.41
037270,0,0.0,1562,3.91,0,0.0
000500,1391,15.03,61708,0.34,600,2.87
000860,2250,11.0,81019,0.31,500,2.02
035250,1651,15.45,17377,1.47,900,3.53
011420,0,0.0,791,1.98,0,0.0
002100,254,52.94,8484,1.59,220,1.64
009450,2207,22.94,23612,2.14,300,0.59
267290,4167,4.54,57537,0.33,875,4.63
012320,4007,8.45,171962,0.2,500,1.48
000050,1630,8.07,27050,0.49,125,0.95
214390,221,54.3,6239,1.92,100,0.83
012610,344,19.22,5357,1.23,50,0.76
009140,182,153.0,34673,0.8,250,0.9
013580,8363,3.47,50766,0.57,600,2.07
012200,4,1134.0,5425,0.84,35,0.77
012205,0,0.0,0,0.0,40,0.59
002140,182,21.4,3842,1.01,30,0.77
010130,35811,11.27,355878,1.13,14000,3.47
002240,434,38.38,59916,0.28,350,2.1
009290,582,14.38,8069,1.04,80,0.96
017040,185,13.41,2255,1.1,15,0.6
017900,66,34.25,3805,0.59,50,2.21
037710,29953,5.39,413244,0.39,3500,2.17
030610,2391,3.18,26692,0.28,400,5.26
339770,1411,12.86,3835,4.73,96,0.53
007690,6219,9.29,88911,0.65,1500,2.6
005320,0,0.0,2337,1.73,0,0.0
001140,0,0.0,1333,1.6,0,0.0
002720,0,0.0,3163,2.46,0,0.0
083420,236,50.22,4521,2.62,170,1.43
014530,422,8.44,4825,0.74,160,4.49
014280,0,0.0,10865,0.46,80,1.62
014285,0,0.0,0,0.0,90,0.85
008870,8088,8.26,103528,0.65,1700,2.54
001570,0,0.0,1535,2.69,0,0.0
002990,332,26.66,10364,0.85,500,5.65
002995,0,0.0,0,0.0,550,1.81
011780,10549,21.9,78488,2.94,1500,0.65
011785,0,0.0,0,0.0,1550,1.72
214330,0,0.0,2439,0.92,0,0.0
001210,0,0.0,3098,0.83,0,0.0
073240,0,0.0,4383,0.89,0,0.0
092440,298,15.99,8125,0.59,150,3.15
000270,4556,18.17,71487,1.16,1150,1.39
024110,2242,4.0,33567,0.27,670,7.48
013700,305,9.61,1571,1.87,30,1.02
004540,0,0.0,4260,0.94,0,0.0
004545,0,0.0,0,0.0,0,0.0
001260,394,33.25,5379,2.44,0,0.0
008350,131,32.25,1621,2.61,0,0.0
008355,0,0.0,0,0.0,0,0.0
004270,0,0.0,2379,1.74,25,0.6
003920,34527,8.5,1028846,0.29,1000,0.34
003925,0,0.0,0,0.0,1050,0.58
025860,335,25.8,8735,0.99,60,0.69
005720,1055,4.39,18028,0.26,80,1.73
005725,0,0.0,0,0.0,85,2.89
002350,1153,6.76,14921,0.52,105,1.35
002355,0,0.0,0,0.0,110,3.77
003580,0,0.0,2692,1.69,0,0.0
251270,1883,65.06,51919,2.36,0,0.0
090350,923,10.3,15754,0.6,275,2.89
090355,0,0.0,0,0.0,280,2.19
000320,439,26.31,27108,0.43,400,3.46
000325,0,0.0,0,0.0,405,2.6
006280,0,0.0,89738,3.8,1000,0.29
005250,59,590.0,16407,2.12,325,0.93
005257,0,0.0,0,0.0,325,0.36
004370,12277,22.44,316955,0.87,4000,1.45
072710,7887,9.41,198514,0.37,2000,2.7
058730,125,40.16,8008,0.63,0,0.0
023590,4283,6.09,29783,0.88,400,1.53
019680,190,21.08,5848,0.68,170,4.24
019685,0,0.0,0,0.0,180,7.0
006370,0,0.0,25376,0.36,100,1.1
008060,976,6.91,12786,0.53,300,4.45
00806K,0,0.0,0,0.0,305,3.91
353200,0,0.0,0,0.0,0,0.0
35320K,0,0.0,0,0.0,0,0.0
000490,150,56.06,9019,0.93,60,0.71
008110,512,10.96,13257,0.42,500,8.91
005750,132,41.22,9607,0.57,130,2.39
001880,6265,5.02,30161,1.04,400,1.27
006570,0,0.0,6005,0.65,140,3.58
001680,2976,8.45,27896,0.9,600,2.39
001685,0,0.0,0,0.0,610,3.63
084690,1946,4.85,15703,0.6,200,2.12
084695,0,0.0,0,0.0,210,2.59
128820,0,0.0,9118,0.42,0,0.0
117580,474,11.2,11145,0.48,250,4.71
016710,837,32.7,26020,1.05,250,0.91
003540,1310,11.26,22870,0.64,1000,6.78
003547,0,0.0,0,0.0,1050,9.38
003545,0,0.0,0,0.0,1050,8.97
009190,230,16.28,1907,1.96,0,0.0
014160,100,25.45,1389,1.83,0,0.0
047040,508,11.73,5916,1.01,0,0.0
009320,0,0.0,775,3.47,0,0.0
042660,0,0.0,35025,0.76,0,0.0
003090,1446,22.98,10795,3.08,100,0.3
069620,2132,58.4,44820,2.78,600,0.48
000430,258,15.83,7743,0.53,115,2.82
006340,0,0.0,1136,1.42,0,0.0
006345,0,0.0,0,0.0,0,0.0
003220,1306,12.02,9660,1.63,260,1.66
024890,104,19.33,1925,1.04,10,0.5
002880,94,12.02,1013,1.12,0,0.0
000300,152,5.26,953,0.84,0,0.0
012800,66,28.7,2023,0.94,10,0.53
015230,1039,6.78,12724,0.55,220,3.13
001070,0,0.0,23893,1.68,0,0.0
006650,17218,18.53,273632,1.17,2500,0.78
001440,0,0.0,345,2.83,0,0.0
084010,1340,9.89,18665,0.71,200,1.51
001790,1717,13.05,48261,0.46,675,3.01
001795,0,0.0,0,0.0,700,3.98
001130,10196,13.93,449614,0.32,2000,1.41
003490,0,0.0,17950,1.54,0,0.0
003495,0,0.0,0,0.0,0,0.0
005880,374,9.89,3394,1.09,0,0.0
003830,20048,5.96,401661,0.3,410,0.34
016090,376,5.82,4498,0.49,100,4.57
069460,0,0.0,972,2.57,0,0.0
192080,6541,8.45,35440,1.56,350,0.63
012510,1684,61.75,11427,9.1,470,0.45
004830,10,1115.0,3690,3.02,20,0.18
004835,0,0.0,0,0.0,25,0.15
024900,0,0.0,1439,2.15,0,0.0
145720,1714,36.28,18695,3.33,0,0.0
002150,519,15.51,7490,1.07,250,3.11
001230,0,0.0,19382,0.53,0,0.0
023450,4926,9.49,20576,2.27,200,0.43
004140,0,0.0,2695,3.34,0,0.0
007590,555,12.05,10032,0.67,250,3.74
005960,2814,4.37,19059,0.65,700,5.69
005965,0,0.0,0,0.0,750,3.41
026960,1388,22.69,13419,2.35,700,2.22
002210,0,0.0,2689,4.35,0,0.0
102260,128,38.53,6198,0.8,200,4.06
005190,2517,6.44,21972,0.74,600,3.7
000640,3220,32.62,121392,0.86,1000,0.95
170900,8404,9.88,76488,1.09,1000,1.2
028100,1686,9.67,16860,0.97,200,1.23
282690,1799,5.84,25988,0.4,500,4.76
001520,0,0.0,3428,0.37,40,3.14
001527,0,0.0,0,0.0,150,1.28
001529,0,0.0,0,0.0,150,0.63
084670,12104,1.95,45514,0.52,4700,19.88
002900,61,24.34,882,1.68,0,0.0
082640,739,5.72,16121,0.26,230,5.44
001525,0,0.0,0,0.0,90,1.38
008970,15,82.7,671,1.85,0,0.0
092780,753,8.09,8059,0.76,120,1.97
049770,17015,11.34,176519,1.09,3000,1.55
018500,350,3.43,1363,0.88,0,0.0
006040,12635,20.42,282744,0.91,2000,0.78
030720,1304,6.75,10939,0.8,0,0.0
014820,1485,33.53,17529,2.84,500,1.0
014825,0,0.0,0,0.0,550,1.67
163560,597,14.89,13940,0.64,100,1.12
004890,1726,45.66,145886,0.54,750,0.95
002690,74,45.4,8703,0.39,10,0.3
000020,341,41.94,10772,1.33,120,0.84
000150,21900,2.29,72969,0.69,5200,10.38
000157,0,0.0,0,0.0,5200,9.35
241560,2716,13.11,39692,0.9,1200,3.37
000155,0,0.0,0,0.0,5250,13.58
042670,1153,7.03,10677,0.76,0,0.0
034020,0,0.0,11643,0.97,0,0.0
336260,162,302.2,2277,21.5,0,0.0
33626K,0,0.0,0,0.0,0,0.0
33626L,0,0.0,0,0.0,0,0.0
016740,374,12.94,5223,0.93,80,1.65
192650,417,22.45,3575,2.62,160,1.71
024090,2385,5.91,14933,0.94,500,3.55
003160,23,297.5,4256,1.61,50,0.73
092200,0,0.0,3969,0.83,0,0.0
013570,646,8.82,13449,0.42,150,2.63
210540,1729,9.86,15129,1.13,200,1.17
007340,7539,4.14,60240,0.52,1500,4.81
026890,287,40.78,3705,3.16,80,0.68
115390,302,48.7,12620,1.16,0,0.0
032350,0,0.0,4348,4.44,0,0.0
000400,0,0.0,3112,0.55,0,0.0
023530,0,0.0,376333,0.34,3800,2.99
004000,6611,7.97,57873,0.91,1700,3.23
286940,3720,10.51,25357,1.54,700,1.79
280360,5936,21.06,188501,0.66,1300,1.04
004990,0,0.0,63267,0.52,1100,3.32
00499K,0,0.0,0,0.0,1150,1.96
005300,0,0.0,138233,0.88,2700,2.22
005305,0,0.0,0,0.0,2705,4.36
011170,20860,14.55,385244,0.79,6700,2.21
002270,41242,9.14,625100,0.6,12000,3.18
071840,0,0.0,81410,0.47,1000,2.61
027740,0,0.0,522,1.37,0,0.0
204320,2360,28.19,32193,2.07,550,0.83
001080,420,42.97,55976,0.32,200,1.11
138040,2797,4.86,19600,0.69,550,4.04
008560,924,4.6,5695,0.75,200,4.7
000060,2693,6.61,21397,0.83,850,4.78
090370,0,0.0,1022,1.01,0,0.0
017180,0,0.0,2912,1.86,0,0.0
009900,1419,18.69,2235,11.86,0,0.0
012690,66,67.25,1781,2.49,50,1.13
005360,0,0.0,3873,1.21,70,1.5
009680,514,25.19,12362,1.05,300,2.32
009580,162,33.53,9842,0.55,175,3.22
009200,0,0.0,10529,0.27,50,1.75
033920,849,8.07,18067,0.38,0,0.0
008420,121,31.73,5430,0.71,50,1.3
025560,0,0.0,3850,0.83,0,0.0
007120,109,4.98,537,1.01,0,0.0
006800,956,10.08,11236,0.86,260,2.7
00680K,0,0.0,0,0.0,286,6.64
006805,0,0.0,0,0.0,286,5.79
085620,682,6.06,11792,0.35,170,4.12
002840,6163,29.3,44134,4.09,654,0.36
268280,7559,17.0,47326,2.72,1700,1.32
107590,6591,12.12,62937,1.27,400,0.5
134380,6719,9.14,46438,1.32,1000,1.63
003650,11366,5.95,148274,0.46,2000,2.96
003610,144,14.86,4475,0.48,40,1.87
001340,373,12.41,3726,1.24,75,1.62
035150,288,28.4,5853,1.4,100,1.22
002410,794,5.96,2819,1.68,0,0.0
007210,0,0.0,3390,0.71,0,0.0
002760,11,189.5,734,2.84,5,0.24
003850,701,30.03,5858,3.59,100,0.48
000890,0,0.0,635,1.65,0,0.0
003000,0,0.0,4489,5.19,200,0.86
001270,3070,7.12,36295,0.6,1200,5.49
001275,0,0.0,0,0.0,1250,6.36
026940,92,45.6,5627,0.75,75,1.79
015350,4892,11.77,60885,0.95,1000,1.74
011390,3684,33.38,52812,2.33,250,0.2
005030,0,0.0,709,0.91,0,0.0
002070,0,0.0,6310,0.55,0,0.0
100220,921,7.31,16496,0.41,250,3.71
030790,0,0.0,6679,1.83,0,0.0
352820,2951,77.25,6113,37.3,0,0.0
005180,4644,12.38,57976,0.99,1450,2.52
003960,12182,1.44,34643,0.51,150,0.86
008040,7,174.2,1394,0.88,0,0.0
007160,0,0.0,79920,0.56,150,0.34
014710,0,0.0,11862,0.46,0,0.0
006090,1402,7.2,17782,0.57,100,0.99
001470,61,58.78,1531,2.34,0,0.0
006400,5331,129.2,175114,3.93,1000,0.15
006405,0,0.0,0,0.0,1050,0.21
006660,593,14.86,26712,0.33,60,0.68
028260,6366,19.4,125948,0.98,2000,1.62
02826K,0,0.0,0,0.0,2050,1.81
207940,3067,242.2,65812,11.29,0,0.0
032830,5443,14.31,178335,0.44,2650,3.4
018260,9521,19.6,84595,2.2,2400,1.29
028050,1493,8.91,6749,1.97,0,0.0
009150,6806,28.28,68106,2.83,1100,0.57
009155,0,0.0,0,0.0,1150,1.05
005930,3166,26.16,37528,2.21,1416,1.71
005935,0,0.0,0,0.0,1417,1.95
001360,118,53.9,2421,2.63,0,0.0
010140,0,0.0,8324,0.77,0,0.0
010145,0,0.0,0,0.0,0,0.0
016360,4388,8.83,55423,0.7,1700,4.39
068290,487,94.44,9069,5.07,100,0.22
029780,3225,10.51,59525,0.57,1600,4.72
000810,15126,12.83,282791,0.69,8500,4.38
000815,0,0.0,0,0.0,8505,5.99
006110,450,22.89,9893,1.04,110,1.07
145990,3375,17.48,104070,0.57,1000,1.69
145995,0,0.0,0,0.0,1050,2.48
003230,7906,11.03,37661,2.32,800,0.92
002170,15112,4.35,109582,0.6,1000,1.52
272550,1998,11.64,20142,1.15,750,3.23
000070,3987,22.75,160079,0.57,2000,2.21
000075,0,0.0,0,0.0,2050,3.48
002810,1987,7.25,19563,0.74,350,2.43
005680,428,24.88,24220,0.44,250,2.35
003720,0,0.0,1285,2.11,0,0.0
023000,261,13.47,5249,0.67,115,3.27
004380,158,80.4,8969,1.42,150,1.18
002450,163,9.75,2478,0.64,50,3.14
004440,211,61.12,21895,0.59,38,0.29
000520,129,153.9,9580,2.07,150,0.76
009770,1868,15.52,73851,0.39,0,0.0
005500,917,26.39,14207,1.7,800,3.31
004690,10614,7.74,316716,0.26,3000,3.65
010960,907,5.04,7624,0.6,190,4.15
004450,4547,8.29,67349,0.56,1350,3.58
009470,460,49.12,6665,3.39,100,0.44
011230,0,0.0,1132,3.36,0,0.0
001820,2889,22.78,14698,4.48,250,0.38
000390,167,64.7,10625,1.02,125,1.16
001290,0,0.0,1587,0.7,0,0.0
041650,210,20.64,7924,0.55,100,2.31
075180,0,0.0,11092,0.53,140,2.38
007540,5441,9.21,56153,0.89,200,0.4
248170,5872,8.13,34375,1.39,200,0.42
007860,0,0.0,17990,0.68,50,0.41
200880,0,0.0,22608,0.4,100,1.1
017390,7512,11.98,192791,0.47,1750,1.94
004410,0,0.0,73,6.75,0,0.0
004415,0,0.0,0,0.0,0,0.0
021050,67,39.1,2159,1.21,10,0.38
008490,2853,17.52,25552,1.95,400,0.8
007610,0,0.0,4797,0.72,25,0.73
136490,899,19.47,13439,1.3,50,0.29
002820,0,0.0,17354,0.25,0,0.0
014910,0,0.0,1356,1.5,0,0.0
014915,0,0.0,0,0.0,5,0.06
003080,0,0.0,7324,0.77,135,2.38
004980,700,11.49,15851,0.51,150,1.87
004985,0,0.0,0,0.0,200,1.65
011300,0,0.0,1131,0.54,0,0.0
000180,0,0.0,7529,0.32,0,0.0
002420,0,0.0,55045,1.12,0,0.0
004360,240,56.66,35497,0.38,175,1.29
004365,0,0.0,0,0.0,180,2.53
004490,5701,14.31,75298,1.08,500,0.61
001430,483,32.3,51512,0.3,300,1.92
306200,8768,9.72,201388,0.42,2000,2.35
003030,0,0.0,232984,0.19,1500,3.31
019440,1304,9.74,37014,0.34,900,7.09
058650,7707,9.94,491403,0.16,2250,2.94
013000,3,1142.0,1387,2.47,0,0.0
091090,0,0.0,2896,0.68,0,0.0
021820,760,10.64,41536,0.19,25,0.31
067830,590,6.03,10914,0.33,30,0.84
033530,257,35.2,16554,0.55,50,0.55
075580,42,131.0,2765,1.99,20,0.36
027970,323,5.73,1090,1.7,0,0.0
145210,0,0.0,588,1.03,0,0.0
308170,782,39.12,11636,2.63,0,0.0
012600,0,0.0,801,4.83,0,0.0
068270,2196,135.2,20421,14.54,0,0.0
336370,113,385.0,3551,12.25,0,0.0
33637K,0,0.0,0,0.0,0,0.0
33637L,0,0.0,0,0.0,0,0.0
248070,1132,20.4,1655,13.96,0,0.0
004430,1448,12.09,17983,0.97,150,0.86
017550,3,1215.0,1859,1.96,10,0.27
053210,1147,7.3,14620,0.57,350,4.18
134790,4655,13.19,16020,3.83,300,0.49
016590,13849,5.05,103836,0.67,625,0.89
029530,1473,19.95,86372,0.34,1000,3.4
004970,645,15.46,32378,0.31,500,5.02
011930,15,206.4,704,4.4,0,0.0
005390,51,29.8,1652,0.92,0,0.0
004170,52658,5.45,398826,0.72,2000,0.7
035510,6512,21.34,115835,1.2,2000,1.44
034300,4379,10.77,49395,0.95,800,1.7
031430,10361,18.92,83650,2.34,1100,0.56
031440,1124,62.72,81369,0.87,750,1.06
006880,0,0.0,7609,0.58,80,1.81
005800,4238,22.19,343727,0.27,1500,1.6
001720,2324,24.73,69280,0.83,2500,4.35
001725,0,0.0,0,0.0,2550,4.51
009270,19,76.3,2373,0.61,0,0.0
009275,0,0.0,0,0.0,0,0.0
002700,61,36.56,978,2.28,20,0.9
019170,35,2614.0,3782,24.19,0,0.0
019175,0,0.0,0,0.0,0,0.0
002870,709,4.01,1981,1.44,60,2.11
055550,7000,4.99,79682,0.44,1850,5.29
001770,793,27.98,28118,0.79,100,0.45
004080,214,57.94,9162,1.35,200,1.61
102280,0,0.0,1083,0.58,0,0.0
003410,259,26.1,3566,1.9,42,0.62
003620,0,0.0,2690,1.03,0,0.0
004770,20,220.5,1598,2.76,0,0.0
015540,0,0.0,346,21.53,0,0.0
004920,0,0.0,1692,0.54,0,0.0
112610,978,72.6,9360,7.59,460,0.65
008700,12,256.8,748,4.12,0,0.0
002790,1444,43.78,35078,1.8,300,0.47
00279K,0,0.0,0,0.0,834,2.07
002795,0,0.0,0,0.0,305,1.42
090430,3477,65.0,65050,3.47,1000,0.44
090435,0,0.0,0,0.0,1005,1.26
002030,25353,3.57,354657,0.25,1750,1.94
183190,7159,11.97,204892,0.42,1500,1.75
002310,6860,6.01,65302,0.63,600,1.45
267850,0,0.0,12737,1.89,500,2.07
020560,0,0.0,10673,1.42,0,0.0
122900,483,17.84,10185,0.85,600,6.96
010780,2141,25.05,35551,1.51,700,1.31
001780,0,0.0,2755,1.75,0,0.0
018250,1581,15.91,12817,1.96,450,1.79
161000,966,10.71,11336,0.91,350,3.38
011090,0,0.0,903,2.08,0,0.0
005850,1979,11.75,28224,0.82,400,1.72
012750,4337,18.81,34937,2.34,2500,3.06
023960,0,0.0,994,4.91,0,0.0
298690,0,0.0,1862,1.99,0,0.0
078520,0,0.0,9140,0.86,0,0.0
015260,0,0.0,4707,0.31,0,0.0
007460,86,22.27,1973,0.97,0,0.0
003060,0,0.0,968,1.08,0,0.0
244920,610,12.13,2262,3.27,15,0.2
036570,17387,53.78,113836,8.21,5220,0.56
138250,0,0.0,12609,0.84,150,1.41
085310,0,0.0,1121,1.24,0,0.0
009810,0,0.0,802,0.7,0,0.0
014440,263,15.34,7274,0.55,100,2.48
111770,3791,10.26,41602,0.94,400,1.03
009970,10421,3.84,100896,0.4,1000,2.5
003520,28,223.9,633,9.91,0,0.0
000670,135469,4.51,1767872,0.35,10000,1.64
006740,516,12.98,5383,1.24,40,0.6
012280,6,325.8,1556,1.26,0,0.0
012160,20,55.75,1937,0.58,30,2.69
015360,4611,7.37,91813,0.37,1750,5.15
007310,29693,19.73,354385,1.65,7500,1.28
002630,0,0.0,510,3.58,0,0.0
271560,5454,24.94,41042,3.31,600,0.44
001800,804,17.34,30747,0.45,650,4.66
070960,0,0.0,8222,0.59,0,0.0
316140,2727,3.72,29782,0.34,700,6.9
033660,1784,5.97,14145,0.75,650,6.1
004720,26,338.8,4801,1.84,0,0.0
118000,0,0.0,1020,2.37,0,0.0
010050,78,8.65,536,1.26,0,0.0
006980,464,7.54,5612,0.62,15,0.43
017370,347,15.07,6224,0.84,0,0.0
105840,0,0.0,5704,0.79,100,2.22
010400,279,27.67,14032,0.55,250,3.24
049800,0,0.0,5263,1.27,0,0.0
016880,0,0.0,917,1.92,0,0.0
095720,0,0.0,3510,0.83,310,10.62
005820,1450,14.28,39414,0.53,250,1.21
010600,0,0.0,1774,1.6,0,0.0
008600,0,0.0,1697,0.95,0,0.0
033270,2087,26.2,15716,3.48,330,0.6
014830,7600,8.17,79982,0.78,1200,1.93
000910,0,0.0,6355,1.17,100,1.35
047400,57,69.75,2045,1.94,50,1.26
011330,235,6.85,1238,1.3,0,0.0
077500,953,11.28,7830,1.37,150,1.4
002920,678,4.51,10636,0.29,200,6.55
000700,163,34.22,8702,0.64,0,0.0
003470,394,7.96,5947,0.53,0,0.0
003475,0,0.0,0,0.0,0,0.0
011690,0,0.0,1985,0.61,0,0.0
072130,0,0.0,2745,1.42,0,0.0
000220,756,16.34,11570,1.07,210,1.7
000225,0,0.0,0,0.0,220,2.14
000227,0,0.0,0,0.0,220,0.76
001200,427,8.99,8151,0.47,70,1.82
000100,616,97.75,23178,2.6,400,0.66
000105,0,0.0,0,0.0,410,0.7
003460,99,25.81,6180,0.41,120,4.7
003465,0,0.0,0,0.0,130,5.22
008730,734,31.2,13790,1.66,500,2.18
008250,73,124.4,16294,0.56,200,2.2
025820,0,0.0,3027,1.05,30,0.94
214320,3681,16.33,38184,1.57,1500,2.5
139480,7620,23.44,315997,0.56,2000,1.12
007660,0,0.0,1842,1.83,60,1.78
005950,0,0.0,18013,0.62,400,3.59
015020,307,4.33,1141,1.17,0,0.0
093230,1,424.0,251,1.69,0,0.0
074610,0,0.0,1232,3.96,0,0.0
102460,352,48.6,12879,1.33,350,2.05
084680,27,133.8,2729,1.32,0,0.0
000760,0,0.0,36329,0.45,0,0.0
014990,0,0.0,1063,1.17,0,0.0
101140,410,9.24,1664,2.28,0,0.0
006490,0,0.0,260,10.77,0,0.0
023800,0,0.0,11832,1.4,100,0.6
034590,2598,9.74,42280,0.6,1250,4.94
129260,0,0.0,5900,0.71,0,0.0
023810,0,0.0,9376,0.77,120,1.66
249420,0,0.0,10643,1.54,0,0.0
000230,0,0.0,11931,1.19,100,0.71
013360,30,41.84,1688,0.74,15,1.2
003120,4859,16.8,129883,0.63,750,0.92
003200,3084,28.53,293218,0.3,1500,1.7
007110,12,155.4,671,2.78,0,0.0
